date,country,outlier_flag,temperature_mean,temperature_max,precipitation,windspeed_max,demand_z,demand_lag7,is_bank_holiday,is_weekend,Amount of collisions happen each day,daily_count,fires_z,collisions_z,Y_severity,Y_class
2010-01-15,Wales,0,7.36,9.578,20.367,38.51,2.29171931334625,2.733815971529399,0,0,7,65.1,-0.725825387894373,-0.3419610430859032,0.2974815668526067,0
2010-01-16,England,0,4.555,7.394,0.6,19.119,1.372050305425273,1.8947852476416625,0,1,187,1288.65,-1.0434609786283946,-0.066092745156949,0.3349796548672571,0
2010-01-16,Scotland,0,3.975,5.776,1.425,21.189,1.7628798396967165,2.6415311636522603,0,1,24,64.0,-0.4990516906843325,1.534859957079181,0.2038088954714617,0
2010-01-16,Wales,0,6.398,8.395,0.167,18.565,1.3988164489463997,1.9109378733193136,0,1,9,65.1,-0.6922396786622023,0.2208431033575149,0.3566955315072779,0
2010-01-17,England,0,5.038,8.214,0.04,15.612,0.9550612541095048,1.676625412847321,0,1,205,1288.65,-0.9813218212552872,0.3455447936895082,0.3793057466001713,0
2010-01-17,Scotland,0,5.02,6.838,2.775,23.33,1.6313503919507617,2.167505956578352,0,1,13,64.0,-0.4813532094968717,-0.3178964710141859,0.3865598372357083,0
2010-01-17,Wales,0,6.933,8.645,0.1,15.374,0.9894676913694104,1.697379755536596,0,1,8,65.1,-0.6629932945655359,-0.0715441597986558,0.3301810573507524,0
2010-01-18,England,0,4.27,6.094,0.0,23.358,2.059982331558177,2.723981211257948,0,0,250,1288.65,-0.929280964014966,1.317781177309176,0.4751402406357663,0
2010-01-18,Scotland,0,1.553,3.863,0.025,23.062,2.125797276437858,2.818922853046476,0,0,26,66.0,-0.3897767882240249,1.7144025913450809,0.1966200537745969,0
2010-01-18,Wales,0,5.162,6.862,0.367,30.323,2.0732838486647407,2.7244096596531606,0,0,11,65.1,-0.6372175318646173,0.8018233800228334,0.4196734512624649,0
2010-01-19,England,0,2.623,4.074,4.44,22.841,2.0982618950370653,2.7122391516101705,0,0,240,1288.65,-0.8848534534686003,1.0223706134237576,0.451654653458291,0
2010-01-19,Scotland,0,2.685,3.326,1.325,24.318,2.225828882749913,2.630454999631549,0,0,22,81.0,0.2127625048957145,1.0066287402537917,0.3229069210322202,0
2010-01-19,Wales,0,3.24,4.612,8.2,29.268,2.1109090961696904,2.712913056248872,0,0,8,65.1,-0.6142703890258479,-0.1163689419016821,0.3301411058955636,0
2010-01-20,England,0,2.37,4.864,0.14,22.447,2.2751561358875976,2.7280000041393087,0,0,243,1288.65,-0.8463358433392095,1.034461362118344,0.4563879341767544,0
2010-01-20,Scotland,0,2.363,3.788,1.125,26.037,2.2730756449007634,2.855439581302261,0,0,20,59.0,-0.6783973003673671,0.658064155723766,0.2724995568336252,0
2010-01-20,Wales,0,4.539,8.195,2.233,27.802,2.2840549110767228,2.728590242709267,0,0,10,65.1,-0.593665542564709,0.4995078200710249,0.3934698231567001,0
2010-01-21,England,0,6.525,7.574,12.2,24.058,2.2226873148611093,2.673533012350581,0,0,276,1288.65,-0.8125159255791424,1.635948113716332,0.5158290816505241,0
2010-01-21,Scotland,0,4.655,6.526,6.975,26.079,2.355627679867632,2.9649897660696163,0,0,21,64.0,-0.4538984888804431,0.7904681427986363,0.2808397602610682,0
2010-01-21,Wales,0,7.702,9.312,10.633,27.601,2.232842768639432,2.674939426822581,0,0,9,65.1,-0.5750267997781511,0.1730535464748698,0.3625909552460637,0
2010-01-22,England,0,3.978,5.604,0.18,12.584,2.0062113318327013,2.2826773404421004,0,0,269,1288.65,-0.7825042399658031,1.377654155986063,0.4944682244461293,0
2010-01-22,Scotland,0,2.535,4.338,4.15,13.048,2.2910744114344195,2.399586205824834,0,0,19,71.0,-0.1485765200191713,0.4462066548000812,0.3434266026188412,0
2010-01-22,Wales,0,3.9,6.162,0.0,10.628,2.0203297966207394,2.29171931334625,0,0,9,65.1,-0.5580578769716324,0.169145955385972,0.3637448742772358,0
2010-01-23,England,0,3.396,5.524,0.74,11.976,1.2141948152082291,1.372050305425273,0,1,197,1288.65,-0.7556312509164987,-0.1793124637741222,0.351302797486854,0
2010-01-23,Scotland,0,2.538,4.101,3.25,15.978,1.7400352514039985,1.7628798396967165,0,1,11,89.0,0.627011714991585,-0.8725390418421533,0.5458282191136806,1
2010-01-23,Wales,0,3.524,5.112,0.067,17.61,1.2437864939491567,1.3988164489463997,0,1,14,65.1,-0.5425217526564402,1.6929965043843695,0.5172128764261796,1
2010-01-24,England,0,2.178,3.743,0.54,16.864,1.0080689077010914,0.9550612541095048,0,1,164,1288.65,-0.731381939815667,-0.8769734098953107,0.2882934433752044,0
2010-01-24,Scotland,0,1.264,2.826,0.0,13.17,1.7071528894675094,1.6313503919507617,0,1,10,76.0,0.0438831524836253,-0.9982626521166736,0.5028405414988066,0
2010-01-24,Wales,0,2.761,4.828,0.0,16.031,1.0413765976493865,0.9894676913694104,0,1,7,65.1,-0.5282262010041461,-0.5446995744619124,0.2952292387244126,0
2010-01-25,England,0,0.324,2.524,0.0,12.39,2.214559923670871,2.059982331558177,0,0,207,1288.65,-0.7093527165006992,0.079164000519677,0.3798150675426077,0
2010-01-25,Scotland,0,2.334,5.101,0.6,19.18,2.538730516335028,2.125797276437858,0,0,12,96.0,0.923548131762733,-0.6399225638693036,0.5512029307649815,1
2010-01-25,Wales,0,0.823,3.578,0.0,11.674,2.2251783663699056,2.0732838486647407,0,0,10,65.1,-0.5150134289653185,0.4256432005433854,0.3932551425604717,0
2010-01-26,England,0,2.993,6.864,0.0,24.328,2.420842990676163,2.0982618950370653,0,0,235,1288.65,-0.6892221718417969,0.6956615806872072,0.4393805399172615,0
2010-01-26,Scotland,0,6.156,8.251,0.275,28.117,2.418277232609784,2.225828882749913,0,0,10,69.0,-0.3093036953665828,-0.9474313235056372,0.4643940473746594,0
2010-01-26,Wales,0,3.417,7.578,0.167,23.654,2.4272398807483344,2.1109090961696904,0,0,10,65.1,-0.5027525067468441,0.4162040232738452,0.3934287694584152,0
2010-01-27,England,0,4.348,6.024,0.76,22.388,2.3519397764141643,2.2751561358875976,0,0,260,1288.65,-0.6707307046948594,1.2103576422043043,0.4892676152820037,0
2010-01-27,Scotland,0,3.15,4.638,2.9,20.461,2.0340727931413367,2.2730756449007634,0,0,19,71.0,-0.2117264019152731,0.5879765970167481,0.3235851745497856,0
2010-01-27,Wales,0,5.544,6.995,1.267,23.94,2.359653788007963,2.2840549110767228,0,0,9,65.1,-0.4913337419802009,0.0766271843663883,0.3605836185992266,0
2010-01-28,England,0,2.721,4.934,3.42,25.63,2.134722898608745,2.2226873148611093,0,0,262,1288.65,-0.653666005784522,1.1994761086679395,0.4898452963353814,0
2010-01-28,Scotland,0,0.612,3.038,1.375,24.5,2.2753254907174707,2.355627679867632,0,0,19,64.0,-0.5328101279236677,0.5741091109788018,0.2945048763693542,0
2010-01-28,Wales,0,4.608,7.028,5.233,28.464,2.146792434067929,2.232842768639432,0,0,13,65.1,-0.4806644331109693,1.3775398953802374,0.4913634105077218,0
2010-01-29,England,0,-0.766,2.464,0.1,17.575,1.9604105637993108,2.0062113318327013,0,0,310,1288.65,-0.6378525063483772,2.059114431281417,0.5717566599953309,1
2010-01-29,Scotland,0,-0.404,2.051,0.05,18.065,2.079242774538303,2.2910744114344195,0,0,38,80.0,0.2354183663461017,2.4805232005888342,0.1810080538828639,0
2010-01-29,Wales,0,1.155,3.712,0.2,19.243,1.9757369106889475,2.0203297966207394,0,0,14,65.1,-0.470665618810797,1.6047502919025844,0.5149448585154384,1
2010-01-30,England,0,-0.591,3.504,0.06,15.068,1.3847802247757297,1.2141948152082291,0,1,339,1288.65,-0.6231435715228985,2.3529999735681897,0.6006297462104643,1
2010-01-30,Scotland,0,0.184,2.826,0.325,20.386,1.6709822913373718,1.7400352514039985,0,1,24,109.0,1.5603414843381005,1.166612805652918,0.4350086751938681,0
2010-01-30,Wales,0,1.034,3.628,0.867,15.668,1.4110098161933735,1.2437864939491567,0,1,21,65.1,-0.4612695581661715,3.1061918281001213,0.665618197702229,1
2010-01-31,England,0,0.864,4.374,0.04,19.542,1.3265638563881903,1.0080689077010914,0,1,214,1288.65,-0.6231435715228985,-0.063016148127681,0.3745738125601651,0
2010-01-31,Scotland,0,1.246,3.688,1.575,21.835,1.5673163187060202,1.7071528894675094,0,1,22,87.0,0.4688594266459313,0.8130319633854178,0.366102971152309,0
2010-01-31,Wales,0,3.063,5.478,0.4,17.775,1.353875181093266,1.0413765976493865,0,1,13,65.1,-0.4612695581661715,0.8901402848854537,0.4444937112188731,0
2010-02-01,England,0,-1.504,1.034,0.0,16.032,2.248349215773936,2.214559923670871,0,1,441,1288.65,-0.6065113060100668,2.312258615140842,0.5983731362978164,1
2010-02-01,Scotland,0,-2.831,-1.062,0.225,14.63,2.4201809483008447,2.538730516335028,0,1,21,69.0,-0.403979487320812,0.6436503043467892,0.2999203706312482,0
2010-02-01,Wales,0,0.084,1.478,0.0,20.348,2.257926266976064,2.2251783663699056,0,1,21,65.1,-0.4427709583530901,2.557810042999896,0.6125819651541722,1
2010-02-02,England,0,2.028,5.544,3.16,17.357,2.2162662267936835,2.420842990676163,0,0,276,1382.98,-0.1981137924495046,0.8661806000119769,0.5012616141434203,0
2010-02-02,Scotland,0,-0.44,2.076,1.325,17.695,2.38799084661565,2.418277232609784,0,0,28,65.0,-0.5546798933671924,1.6884517675603343,0.1835250759737932,0
2010-02-02,Wales,0,5.346,7.828,6.7,18.565,2.2269202759766165,2.4272398807483344,0,0,11,86.64,0.1912038439478477,0.1822181978728826,0.4332170051008239,0
2010-02-03,England,0,2.253,5.564,0.0,18.409,2.3323846445724574,2.3519397764141643,0,0,300,1493.52,0.2715976938835647,1.2301184242081709,0.5792390834169171,1
2010-02-03,Scotland,0,-0.258,3.626,0.0,7.465,2.67060609420663,2.0340727931413367,0,0,22,82.0,0.3280698599234048,0.7020235598978747,0.3636065546374475,0
2010-02-03,Wales,0,3.896,6.095,0.0,22.06,2.3404927823341466,2.359653788007963,0,0,7,208.06,3.616567154646857,-0.7301875818756874,0.6538134758727626,1
2010-02-04,England,0,5.56,8.914,4.86,25.597,2.100821349721284,2.134722898608745,1,0,256,1395.0,-0.082542509937015,0.4683955742650918,0.474850364357157,0
2010-02-04,Scotland,0,2.508,6.426,0.0,17.31,2.3476666869777465,2.2753254907174707,1,0,20,163.0,3.5767162974572,0.3523130903311384,0.7057242742810149,1
2010-02-04,Wales,0,5.924,9.345,8.133,26.188,2.1133477696190845,2.146792434067929,1,0,8,261.6,3.2507143071401416,-0.4459319058434958,0.6488921391977104,1
2010-02-05,England,0,7.522,9.634,6.74,25.471,1.7703598278176182,1.9604105637993108,0,1,300,1870.0,1.907375150936453,1.1414927014443583,0.7239177092116513,1
2010-02-05,Scotland,0,5.417,7.488,1.075,13.069,2.089280548182074,2.079242774538303,0,1,19,149.0,2.5983205555322617,0.1482564523768741,0.6329247696645819,1
2010-02-05,Wales,0,8.853,11.295,5.833,26.75,1.7897009646922577,1.9757369106889475,0,1,19,172.39,2.277537458745438,2.0645582181014044,0.8108571056289041,1
2010-02-06,England,0,13.747,19.074,0.0,8.072,1.0929799394178972,1.3847802247757297,0,0,206,1962.0,2.320783656489068,-0.4765519422296824,0.611184637493711,1
2010-02-06,Scotland,0,13.067,16.313,0.0,20.356,1.613351625417105,1.6709822913373718,0,0,14,132.0,1.799889609999375,-0.6676645978350312,0.6369828017598897,1
2010-02-06,Wales,0,14.051,18.495,0.0,7.156,1.1249882587714948,1.4110098161933735,0,0,19,160.8,1.807869551086408,1.8614131985206748,0.7478563361925489,1
2010-02-07,England,0,18.934,22.484,3.22,19.819,1.025401355211767,1.3265638563881903,0,0,146,2086.0,2.7123737883512424,-1.4293363111661814,0.5586566634077369,1
2010-02-07,Scotland,0,16.437,19.051,3.75,28.07,1.4466899699179538,1.5673163187060202,0,0,10,137.0,1.7927891174247887,-1.250381891192616,0.6932597792132673,1
2010-02-07,Wales,0,16.616,18.895,8.3,21.336,1.0587956937164922,1.353875181093266,0,0,4,84.13,-0.0007847885539997,-1.467287443708538,0.2511571204942499,0
2010-02-08,England,0,15.798,19.034,0.66,13.724,2.170353201975897,2.248349215773936,0,0,230,1956.0,2.2412497452176714,-0.0735542987156114,0.6414536703550913,1
2010-02-08,Scotland,0,13.532,15.901,0.15,13.372,2.1685443469552945,2.4201809483008447,0,0,15,82.0,0.0488006271071499,-0.4819206000890146,0.4528436099383826,0
2010-02-08,Wales,0,15.155,18.095,0.0,16.222,2.181630626202141,2.257926266976064,0,0,13,79.03,-0.1243556830023642,0.47318186586918,0.4335406929439434,0
2010-02-09,England,0,14.015,19.354,0.0,12.429,2.2683533747532256,2.2162662267936835,0,0,306,1942.0,2.012026104888452,1.218884322987896,0.7409454122455211,1
2010-02-09,Scotland,0,13.204,17.101,0.075,11.478,2.145180563474105,2.38799084661565,0,0,18,100.0,0.6135207863823566,-0.0640306310845302,0.4655323946867296,0
2010-02-09,Wales,0,15.155,20.262,0.0,11.83,2.2774356545712235,2.2269202759766165,0,0,12,74.67,-0.2160051966590086,0.2170972930760458,0.399649519313124,0
2010-02-10,England,0,11.643,15.414,3.04,18.643,2.3459228127705614,2.3323846445724574,0,1,371,1802.0,1.3790115654892754,1.946367731518205,0.7498159902289416,1
2010-02-10,Scotland,0,10.756,13.838,1.3,24.285,2.333475351826208,2.67060609420663,0,1,23,85.0,0.0662524640347779,0.7543014235328657,0.3336796173268536,0
2010-02-10,Wales,0,12.677,14.762,0.7,20.043,2.3537312953451464,2.3404927823341466,0,1,15,88.58,0.1038063789116493,0.8383824790499794,0.4907396983905169,0
2010-02-11,England,0,12.094,13.314,1.7,29.607,2.432517696253301,2.100821349721284,0,0,285,1517.0,0.296091028642143,0.6268810305503609,0.525087343182663,0
2010-02-11,Scotland,0,7.674,9.038,0.975,26.806,2.4051242878351897,2.3476666869777465,0,0,18,83.0,-0.0378958603593481,-0.1692521958969689,0.4140679726968526,0
2010-02-11,Wales,0,13.015,14.195,2.4,32.563,2.438388102231282,2.1133477696190845,0,0,19,78.8,-0.1413230980029231,1.6089791228339914,0.5453303676152522,1
2010-02-12,England,0,-4.297,-0.727,1.2,21.254,2.2815772239550234,1.7703598278176182,0,0,280,1505.0,0.223987385698744,0.5113120205362167,0.5075312368409339,0
2010-02-12,Scotland,0,-2.357,1.288,1.425,20.723,2.096895410946313,2.089280548182074,0,0,22,47.0,-1.284694546279634,0.524455498030751,0.2280863351131202,0
2010-02-12,Wales,0,-0.069,3.378,3.567,22.0,2.2906741675822238,1.7897009646922577,0,0,9,60.77,-0.5635499391739476,-0.508818696798798,0.2955957943425134,0
2010-02-13,England,0,1.646,5.033,0.18,13.95,1.4090950442758097,1.0929799394178972,0,1,223,1382.98,-0.2568599399247431,-0.5918479018196361,0.3593466518477387,0
2010-02-13,Scotland,0,3.268,5.763,0.8,11.246,1.66423275388725,1.613351625417105,0,1,19,118.0,1.1219561512995897,0.0122289085621105,0.5062741033240595,0
2010-02-13,Wales,0,2.609,6.128,0.3,13.71,1.4350481687659802,1.1249882587714948,0,1,6,86.64,0.0306900565230716,-1.2056549990780892,0.2801271937912898,0
2010-02-14,England,0,2.349,5.084,2.76,16.099,1.153037319069525,1.025401355211767,0,1,181,1382.98,-0.270480642704846,-1.3167623655613452,0.2902458642930691,0
2010-02-14,Scotland,0,3.126,5.163,2.525,19.01,1.4684961678337305,1.4466899699179538,0,1,13,107.0,0.6863000211576263,-1.0641123048000352,0.5701709779052548,1
2010-02-14,Wales,0,4.428,6.662,2.967,17.529,1.183864803478313,1.0587956937164922,0,1,9,86.64,0.013721963040529,-0.5693452276726876,0.3420763984246764,0
2010-02-15,England,0,2.288,5.144,4.76,15.955,2.1149881559120045,2.170353201975897,0,0,255,1382.98,-0.2843083938244507,0.0158940162941535,0.4136435103367202,0
2010-02-15,Scotland,0,0.599,2.726,5.25,16.42,1.9729808259645971,2.1685443469552945,0,0,19,86.0,-0.0849263734384096,0.0552732562575255,0.3876666545022423,0
2010-02-15,Wales,0,3.537,5.612,4.9,16.757,2.1269346645514275,2.181630626202141,0,0,15,86.64,-0.0033880394618236,0.7148055333766302,0.4686562726165301,0
2010-02-16,England,0,0.327,4.144,2.8,11.924,2.10571574552093,2.2683533747532256,0,0,273,1382.98,-0.2983556387168886,0.3204600151260487,0.4408267641137363,0
2010-02-16,Scotland,0,0.446,3.051,0.925,10.773,2.2126759379753187,2.145180563474105,0,0,17,77.0,-0.4279261546147879,-0.3439005821176459,0.3941656285605758,0
2010-02-16,Wales,0,1.182,4.412,3.3,15.799,2.1182251165178743,2.2774356545712235,0,0,14,86.64,-0.0206585729096269,0.4535087990455622,0.4410120041103515,0
2010-02-17,England,0,1.074,4.044,5.04,15.375,2.137955893999338,2.3459228127705614,0,0,275,1382.98,-0.3126356216433537,0.3424041573592157,0.4415445771668329,0
2010-02-17,Scotland,0,-0.99,2.526,0.025,7.498,2.36220415225493,2.333475351826208,0,0,28,70.0,-0.6892298052112856,1.6742719750488533,0.1721568791038662,0
2010-02-17,Wales,0,1.832,3.512,3.3,15.499,2.1495794894386653,2.3537312953451464,0,0,13,86.64,-0.0381092431788703,0.215602543808546,0.415685321226081,0
2010-02-18,England,0,0.551,4.124,0.62,15.831,2.239615637947961,2.432517696253301,0,0,247,1382.98,-0.3271624619742402,-0.2029930757987307,0.3891556840927522,0
2010-02-18,Scotland,0,-1.374,1.688,0.625,9.273,2.527481287251492,2.4051242878351897,0,0,25,82.0,-0.2536938264994859,1.0867361570837333,0.2708623829780386,0
2010-02-18,Wales,0,1.601,4.578,0.867,14.821,2.249565100863854,2.438388102231282,0,0,8,86.64,-0.05576077478703,-0.8995830276149677,0.3028027167437291,0
2010-02-19,England,0,-0.823,4.004,0.18,10.539,1.964608967535704,2.2815772239550234,0,0,289,1382.98,-0.3419512392205486,0.5766978438964964,0.4607249285552521,0
2010-02-19,Scotland,0,-1.07,2.888,0.0,10.383,2.4542747656770985,2.096895410946313,0,0,25,114.0,0.8521186602563107,1.0367046151761294,0.3805722532507655,0
2010-02-19,Wales,0,1.261,4.645,0.633,10.713,1.979569111823712,2.2906741675822238,0,0,20,86.64,-0.073635161594368,1.6262006309750214,0.5532070234147821,1
2010-02-20,England,0,0.361,4.484,4.28,15.347,1.2375666777193854,1.4090950442758097,0,1,267,1382.98,-0.3570180880500208,0.1593202642963446,0.4202637684710891,0
2010-02-20,Scotland,0,-0.678,2.926,0.0,9.894,1.9335219916408115,1.66423275388725,0,1,25,97.0,0.1905193489202908,0.9967838189153024,0.3217606499528619,0
2010-02-20,Wales,0,2.561,5.278,4.6,15.398,1.2664313188363945,1.4350481687659802,0,1,15,86.64,-0.091755836314755,0.5206825255765248,0.4412463860498681,0
2010-02-21,England,0,0.482,3.984,2.86,26.216,1.0582252389690294,1.153037319069525,0,1,205,1382.98,-0.3723803047274144,-0.9780361239455436,0.3124097568128097,0
2010-02-21,Scotland,0,-1.206,2.438,0.0,11.576,1.890601856060552,1.4684961678337305,0,1,14,106.0,0.4864215053569486,-0.8850998117107234,0.5337292310948405,1
2010-02-21,Wales,0,2.382,5.478,0.0,24.783,1.0908468304799672,1.183864803478313,0,1,14,86.64,-0.1101478621627067,0.2735348724975846,0.4149119234484503,0
2010-02-22,England,0,1.056,3.604,1.82,23.191,2.1508878755617067,2.1149881559120045,0,0,268,1382.98,-0.3880564666625345,0.1751590769720197,0.4188431590592495,0
2010-02-22,Scotland,0,-0.983,2.451,0.0,12.983,2.453928635551452,1.9729808259645971,0,0,22,94.0,0.0288458744778477,0.4454354031873737,0.3603198841188611,0
2010-02-22,Wales,0,1.621,3.912,4.533,27.119,2.1624696205283245,2.1269346645514275,0,0,4,86.64,-0.1288381506119806,-1.718102255585003,0.2144797621445523,0
2010-02-23,England,0,5.004,9.134,2.5,18.135,2.239211513524138,2.10571574552093,0,0,240,1382.98,-0.4040665670420024,-0.4430903510961054,0.3594991004347983,0
2010-02-23,Scotland,0,0.993,2.238,11.95,27.514,2.4854264769853507,2.2126759379753187,0,0,32,95.0,0.0429637142395715,2.041534116871437,0.2056684493017987,0
2010-02-23,Wales,0,6.392,9.878,1.267,16.922,2.248868337021169,2.1182251165178743,0,0,18,86.64,-0.1478557100424506,1.0718232616536691,0.4911369558564949,0
2010-02-24,England,0,5.041,7.824,2.68,18.599,2.038743347950537,2.137955893999338,0,0,268,1382.98,-0.4204321668722296,0.0941818651496496,0.4082388421845229,0
